,name,user_card,titles,comment_num,comment_num,time,device,text,pic_num,video
5,MiuMiu--君,id=3092012541&refer_flag=1001015010_,['MiuMiu--君'],? 2,?4,2018-09-05 14:25,,2北京·北京工商大学（良乡校区）,4.0,False
6,瞞誠,id=5767761926&refer_flag=1001015010_,['瞞誠'],?评论,?4,2018-09-08 14:21,,军理课～ 2北京·北京工商大学（良乡校区）,1.0,False
7,BerRY_JX,id=3645026074&refer_flag=1001015010_,['BerRY_JX'],? 6,?10,2018-09-05 08:16,vivo AI智慧拍照X21,昨日是小红? #罗德曼# 2北京·北京工商大学（良乡校区）,3.0,False
8,Wrh_hhhh_,id=5402881526&refer_flag=1001015010_,['Wrh_hhhh_'],?评论,?6,2018-09-06 22:32,,最近的一些领导会晤?? 2北京·北京工商大学（良乡校区）,2.0,False
9,黑大帅拯救世界,id=3916379229&refer_flag=1001015010_,['黑大帅拯救世界'],?评论,?1,2018-09-09 01:29,,小兜齿 2北京·北京工商大学（良乡校区）,1.0,False
10,顺义C罗,id=3936665574&refer_flag=1001015010_,['顺义C罗'],? 3,?7,2018-09-03 10:45,HUAWEI nova 3,2北京·北京工商大学（良乡校区） 2北京·北京工商大学（良乡校区）,4.0,False
11,你是大蒜么,id=5543741273&refer_flag=1001015010_,['你是大蒜么'],?评论,?1,2018-09-09 10:49,全屏双摄 OPPO A5,内心复杂…… 2北京·北京工商大学（良乡校区）,1.0,False
12,王越言,id=2562494775&refer_flag=1001015010_,"['王越言', '微博会员']",? 3,?8,2018-09-07 20:52,,我爱课间 2北京·北京工商大学（良乡校区）,2.0,False
13,钗姐510,id=6673933409&refer_flag=1001015010_,['钗姐510'],?评论,?赞,2018-09-08 23:27,MEIZU 15 · 雕刻时光,"看到自己心爱的钗姐这么痛苦  钗姐的话让我心里不是滋味  就这么抱着钗姐  不敢说话……
生活不易 愿所有人且行且珍惜 2北京·北京工商大学（良乡校区）",0.0,False
14,摇篮1221,id=6633143089&refer_flag=1001015010_,['摇篮1221'],?评论,?赞,2018-09-09 16:29,vivo NEX AI智慧旗舰,收钱收到手软！ 2北京·北京工商大学（良乡校区）,0.0,False
15,李心芮er,id=3173754372&refer_flag=1001015010_,['李心芮er'],?评论,?10,2018-09-04 20:57,,?? 2北京·北京工商大学（良乡校区）,4.0,False
16,洋洋洋的不平凡,id=6161163192&refer_flag=1001015010_,['洋洋洋的不平凡'],?评论,?4,2018-09-04 22:28,,听到一句话：女人玩累了就想找个老实人嫁了、人们会夸她懂得珍惜人生；男人玩累了就是个渣男、那我试问：老实人、你配得上吗？我一直相信缘分、什么人会遇见什么人、做好自己、等待爱你的那个人出现 2北京·北京工商大学（良乡校区）,2.0,False
17,王Jarrod,id=5638879985&refer_flag=1001015010_,['王Jarrod'],? 8,?5,2018-09-09 14:05,vivo X21屏幕指纹手机,还记得当初第一次做虹吸咖啡乐的跟个傻子似的 2北京·北京工商大学（良乡校区）,1.0,False
18,我就是那个年纪轻轻有猫有狗的人,id=5557361119&refer_flag=1001015010_,['我就是那个年纪轻轻有猫有狗的人'],?评论,?2,2018-09-09 14:03,,"超想我的狗子啊
怎么办啊啊啊啊啊啊 2北京·北京工商大学（良乡校区）",1.0,False
19,北工商小老头,id=5859198395&refer_flag=1001015010_,"['北工商小老头', '微博会员', '熊猫守护者']",?评论,?4,2018-09-05 17:37,前后2000万 OPPO R11,2北京·北京工商大学（良乡校区）,3.0,False
20,多睡觉多读书,id=2243440331&refer_flag=1001015010_,"['多睡觉多读书', '熊猫守护者']",?评论,?9,2018-09-07 21:26,,第一次来我学校 2北京·北京工商大学（良乡校区）,1.0,False
21,丧病喵_花落,id=3171055944&refer_flag=1001015010_,"['丧病喵_花落', '', '微博会员', '英雄联盟S8']",? 10,?6,2018-09-06 14:20,HUAWEI Mate 9 Pro,有人说我像安艺伦也？？？？那我啥时候能有教主，学姐，英梨梨，堂姐，出海。 2北京·北京工商大学（良乡校区）,1.0,False
22,半窗瑠影,id=5584335446&refer_flag=1001015010_,"['半窗瑠影', '熊猫守护者']",? 2,?4,2018-09-05 12:00,荣耀9青春版 全屏四摄,迷迷瞪瞪的也不知道在忙啥，周五就宣讲了稿子也没写课又多又难，也不知道这还要持续多久... 2北京·北京工商大学（良乡校区）,1.0,False
23,减肥不成功不改名iii,id=5478344325&refer_flag=1001015010_,['减肥不成功不改名iii'],?评论,?1,2018-09-04 14:27,,英语课日常自拍 2北京·北京工商大学（良乡校区）,2.0,False
24,中公英语王士中,id=5463081463&refer_flag=1001015010_,"['中公英语王士中', '微博会员']",?评论,?1,2018-09-05 17:40,,分享图片 2北京·北京工商大学（良乡校区）,1.0,False
25,一粒翁,id=3859525819&refer_flag=1001015010_,"['一粒翁', '微博会员']",?评论,?7,2018-09-07 16:28,Weibo.intl,一隅 2北京·北京工商大学（良乡校区）,1.0,False
26,误上层楼,id=1997632737&refer_flag=1001015010_,"['误上层楼', '微博会员', '英雄联盟S8']",?评论,?5,2018-09-01 14:52,,跋山涉水来到遥远的良乡上学了 2北京·北京工商大学（良乡校区）,2.0,False
27,一生只爱小猴紫,id=5178024276&refer_flag=1001015010_,"['一生只爱小猴紫', '', '微博会员', '熊猫守护者']",? 4,?赞,2018-09-06 17:07,,?? 2北京·北京工商大学（良乡校区）,2.0,False
28,愿羽卿罄,id=6114637279&refer_flag=1001015010_,"['愿羽卿罄', '熊猫守护者']",?评论,?3,2018-09-05 00:11,华为麦芒5,"宝宝生日快乐
（没有图的我…） 2北京·北京工商大学（良乡校区）",1.0,False
29,Rhodes-Aquilo,id=3805799940&refer_flag=1001015010_,['Rhodes-Aquilo'],?评论,?7,2018-09-08 23:14,,分享图片 2北京·北京工商大学（良乡校区）,1.0,False
30,ww27ww,id=6329370344&refer_flag=1001015010_,['ww27ww'],? 4,?9,2018-08-26 19:44,,今儿是一个人的遛弯 2北京·北京工商大学（良乡校区） Lww27ww的微博视频,0.0,True
31,网红造型师苏越,id=6401352470&refer_flag=1001015010_,"['网红造型师苏越', '微博会员']",?评论,?1,2018-09-01 09:36,前置双摄vivo X9Plus,AMM 2北京·北京工商大学（良乡校区） L网红造型师苏越的秒拍视频,0.0,True
32,o好丽友38569,id=6603638047&refer_flag=1001015010_,['o好丽友38569'],?评论,?赞,2018-09-04 18:11,HUAWEI nova 3e,刚入学的你们都是一个人吗 2北京·北京工商大学（良乡校区）,1.0,False
33,哦呵呵呵呵恩,id=2601831827&refer_flag=1001015010_,"['哦呵呵呵呵恩', '熊猫守护者']",?评论,?16,2018-09-06 23:54,HUAWEI nova 2s,2北京·北京工商大学（良乡校区）,1.0,False
34,小美我是图图,id=3498630332&refer_flag=1001015010_,['小美我是图图'],?评论,?2,2018-09-04 20:05,小米手机5,学校太大了，每天晕头转向，从宿舍要走20分钟到教学楼，分分钟万步，居然还在扩建。 2北京·北京工商大学（良乡校区）,1.0,False
35,摄影_尧,id=2889481745&refer_flag=1001015010_,['摄影_尧'],?评论,?4,2018-09-03 18:46,坚果手机 Pro,晴 2北京·北京工商大学（良乡校区）,3.0,False
36,文艺范赵一山,id=6537441382&refer_flag=1001015010_,['文艺范赵一山'],?评论,?赞,2018-09-08 16:45,前置双摄vivo X9,像我这样的人，呵呵 2北京·北京工商大学（良乡校区）,0.0,False
37,梦幻晨心-only晨DTY,id=3345224660&refer_flag=1001015010_,"['梦幻晨心-only晨DTY', '', '微博会员', '熊猫守护者']",?评论,?赞,2018-09-08 15:54,OPPO超视野全面屏R15,城市套路深，我要回农村。打榜套路少，效果非常好！快来#亚洲新歌榜#为@魏晨 的新歌K亚洲雄风-魏晨 打榜吧！ 2北京·北京工商大学（良乡校区）,0.0,False
38,春月夜宴,id=6320966543&refer_flag=1001015010_,"['春月夜宴', '熊猫守护者']",? 1,?1,2018-09-07 20:27,华为麦芒4,我在#熊猫守护者#的“一起种”公益林里，为@TFBOYS-王源 的竹林种下了1蔸竹苗。快和我一起为Ta种竹，助Ta闪耀吧~O“一起种”公益林 2北京·北京工商大学（良乡校区）,0.0,False
39,半窗瑠影,id=5584335446&refer_flag=1001015010_,"['半窗瑠影', '熊猫守护者']",? 1,?5,2018-09-08 13:08,荣耀9青春版 全屏四摄,这届新生真尼玛优秀，老子不招了好吗 2北京·北京工商大学（良乡校区）,0.0,False
40,nwk吴炜杰,id=6293612300&refer_flag=1001015010_,['nwk吴炜杰'],? 2,?1,2018-09-08 08:09,小米5s 拍照黑科技,刷了很多年的微博了，是时候分享自己了 2北京·北京工商大学（良乡校区）,1.0,False
41,尉迟婉婉_,id=5874136287&refer_flag=1001015010_,['尉迟婉婉_'],?评论,?赞,2018-09-02 19:14,,2北京·北京工商大学（良乡校区）,2.0,False
0,小青Cyan149,id=5286932965&refer_flag=1001015010_,['小青Cyan149'],?评论,?5,2018-09-06 17:20,vivo AI智慧拍照X21i,#我的小情绪# 日常思念 2北京·北京工商大学（良乡校区）,1.0,False
1,张睿涵是我,id=1714190272&refer_flag=1001015010_,"['张睿涵是我', '微博会员']",? 2,?5,2018-09-06 08:34,iPhone 6s,早 2北京·北京工商大学（良乡校区）,1.0,False
2,晴鲸_,id=5245554945&refer_flag=1001015010_,"['晴鲸_', '微博会员']",?评论,?3,2018-09-03 21:46,iPhone X,cool  girl 2北京·北京工商大学（良乡校区）,2.0,False
3,洋洋洋的不平凡,id=6161163192&refer_flag=1001015010_,['洋洋洋的不平凡'],?评论,?2,2018-09-03 22:24,,始终坚信两个目标：1、做个好人2、必须努力? 2北京·北京工商大学（良乡校区）,3.0,False
4,布丁奶绿要热滴,id=3484939873&refer_flag=1001015010_,"['布丁奶绿要热滴', '熊猫守护者']",?评论,?2,2018-09-03 22:05,,竟然能在学校图书馆里看见@法医秦明 签过名的书 2北京·北京工商大学（良乡校区）,1.0,False
5,侯雨辰-,id=1861036477&refer_flag=1001015010_,"['侯雨辰-', '微博会员']",?评论,?2,2018-09-03 20:58,,"开学回乡的第?天?
GN 2北京·北京工商大学（良乡校区）",1.0,False
6,就是木子呐,id=6674848475&refer_flag=1001015010_,['就是木子呐'],?评论,?赞,2018-09-06 11:08,,近来诸事不顺… 2北京·北京工商大学（良乡校区）,1.0,False
7,詹姆斯的迷妹呀,id=3451258562&refer_flag=1001015010_,"['詹姆斯的迷妹呀', '微博问答答主']",? 8,?4,2018-09-02 19:51,,谢谢大佬的图 2北京·北京工商大学（良乡校区）,4.0,False
8,Chanmnyng_,id=5533684025&refer_flag=1001015010_,"['Chanmnyng_', '微博会员', '熊猫守护者']",? 6,?9,2018-09-05 15:43,,永动机本机 2北京·北京工商大学（良乡校区）,3.0,False
9,谢廷杰emulative,id=5896329076&refer_flag=1001015010_,"['谢廷杰emulative', '微博会员']",? 1,?9,2018-09-03 16:49,前后2000万 OPPO R11,这一个小时思政课上的我心脏疼 太困了好吗 2北京·北京工商大学（良乡校区）,1.0,False
10,一只sammy,id=2935083891&refer_flag=1001015010_,"['一只sammy', '', '熊猫守护者']",? 1,?18,2018-09-03 18:31,HUAWEI P20 Pro,"下课时的光
永远最温柔 2北京·北京工商大学（良乡校区）",1.0,False
11,Rhodes-Aquilo,id=3805799940&refer_flag=1001015010_,['Rhodes-Aquilo'],?评论,?3,2018-09-03 11:45,,翠蓝翠蓝的第一天 2北京·北京工商大学（良乡校区）,2.0,False
12,SaturnGrace,id=2008841931&refer_flag=1001015010_,['SaturnGrace'],? 3,?13,2018-09-03 18:05,,"刺激
来见仙女们 2北京·北京工商大学（良乡校区）",1.0,False
13,一只sammy,id=2935083891&refer_flag=1001015010_,"['一只sammy', '', '熊猫守护者']",?评论,?8,2018-09-03 07:38,HUAWEI P20 Pro,新学期我还是排不到早饭啊啊啊啊 2北京·北京工商大学（良乡校区）,1.0,False
14,雀雀真的喜欢桃桃,id=3518018835&refer_flag=1001015010_,"['雀雀真的喜欢桃桃', '微博会员', '熊猫守护者']",?评论,?5,2018-09-03 11:50,,上学啦！冲鸭！不知道能冲多久鸭！ 2北京·北京工商大学（良乡校区）,1.0,False
15,HYX--XYH,id=1043638487&refer_flag=1001015010_,"['HYX--XYH', '熊猫守护者']",?评论,?3,2018-09-05 20:43,,肥宅快乐水? 2北京·北京工商大学（良乡校区）,1.0,False
16,From_Lin___夏天,id=3898758155&refer_flag=1001015010_,"['From_Lin___夏天', '熊猫守护者']",? 3,?6,2018-08-28 22:38,,#冒个泡# 奔波了一天 明天还要济南北京再奔波一天 好累 2北京·北京工商大学（良乡校区）,4.0,False
17,Optimistic静,id=6021955467&refer_flag=1001015010_,['Optimistic静'],?评论,?赞,2018-09-05 19:34,OPPO R9s,今日天空? 2北京·北京工商大学（良乡校区）,1.0,False
18,Rhodes-Aquilo,id=3805799940&refer_flag=1001015010_,['Rhodes-Aquilo'],?评论,?5,2018-09-05 19:01,,2北京·北京工商大学（良乡校区）,1.0,False
19,今天又不想上课了,id=5018229405&refer_flag=1001015010_,['今天又不想上课了'],? 1,?2,2018-09-07 10:16,OPPO R9,唉为什么早上吃了这么多这么快就饿了? 2北京·北京工商大学（良乡校区）,0.0,False
20,雪粒儿sherry,id=5848414976&refer_flag=1001015010_,['雪粒儿sherry'],?评论,?2,2018-09-05 18:12,HUAWEI P10,校园慢时光 2北京·北京工商大学（良乡校区）,1.0,False
21,KleineRose,id=6480001482&refer_flag=1001015010_,"['KleineRose', '微博问答答主']",?评论,?赞,2018-09-07 08:16,,@蔡徐坤 我在#中国音乐公告牌#应援能量榜为你加能量，助力你燃炸舞台，成为最强打歌音乐人！ O音乐公告牌加油能量榜 2北京·北京工商大学（良乡校区）,0.0,False
22,KleineRose,id=6480001482&refer_flag=1001015010_,"['KleineRose', '微博问答答主']",?评论,?赞,2018-09-07 08:16,,@蔡徐坤 我在#中国音乐公告牌#应援能量榜为你加能量，助力你燃炸舞台，成为最强打歌音乐人！ O音乐公告牌加油能量榜 2北京·北京工商大学（良乡校区）,0.0,False
23,陌颜槿汐,id=5848672829&refer_flag=1001015010_,"['陌颜槿汐', '熊猫守护者']",?评论,?3,2018-09-04 22:19,vivo AI智慧拍照X21i,2北京·北京工商大学（良乡校区）,2.0,False
24,杨噗呲,id=5631467549&refer_flag=1001015010_,['杨噗呲'],? 5,?4,2018-09-04 19:32,,念 2北京·北京工商大学（良乡校区）,2.0,False
25,Xx轩某某,id=3216951031&refer_flag=1001015010_,"['Xx轩某某', '微博会员']",? 2,?8,2018-09-02 21:45,iPhone 7 Plus,学期心愿  少翘课  多学习  暴瘦??? 2北京·北京工商大学（良乡校区）,3.0,False
26,小半uu,id=6064623977&refer_flag=1001015010_,"['小半uu', '熊猫守护者']",?评论,?3,2018-09-06 15:47,OPPO智能手机,O电视剧香蜜沉沉烬如霜，我点评了#电视剧香蜜沉沉烬如霜#真的是很良心的剧了啊.特效美到哭，演员演技超棒。颜值也超高。日常被虐哭，但还是很开心。 2北京·北京工商大学（良乡校区）,0.0,False
27,DANEENIEL,id=3311760214&refer_flag=1001015010_,"['DANEENIEL', '微博会员']",? 1,?21,2018-09-02 19:14,,不想开学 所以很凶?? 2北京·北京工商大学（良乡校区）,1.0,False
28,ZHYNNA,id=2394563145&refer_flag=1001015010_,"['ZHYNNA', '微博会员', '熊猫守护者']",? 7,?15,2018-09-02 18:08,,开学真无聊 室友都“噌”的一下不见了 2北京·北京工商大学（良乡校区）,1.0,False
29,槿筱Xuan,id=5642532611&refer_flag=1001015010_,['槿筱Xuan'],?评论,?3,2018-09-01 14:21,HUAWEI nova 2s,2北京·北京工商大学（良乡校区）,3.0,False
30,心里都是丸子,id=5520973113&refer_flag=1001015010_,"['心里都是丸子', '熊猫守护者']",? 6,?7,2018-09-02 17:43,,从今天开始的群居生活 2北京·北京工商大学（良乡校区）,1.0,False
31,-章鱼菌-,id=2923639105&refer_flag=1001015010_,"['-章鱼菌-', '微博会员', '熊猫守护者']",?评论,?3,2018-09-02 10:38,iPhone 8,一家人就是要整整齐齐 2北京·北京工商大学（良乡校区）,1.0,False
32,karma刘源,id=1036101065&refer_flag=1001015010_,"['karma刘源', '', '微博问答答主']",?评论,?赞,2018-09-02 10:05,坚果手机 Pro 2,如果我还是二十浪当岁，一定会好好学习！岁月冉冉，然而初心还是当年的初心吗？二十年前的我，也是意气奋发，如今的我需要快马加鞭，成就自己的事 2北京·北京工商大学（良乡校区）,1.0,False
33,毛不易的子陌,id=6109734411&refer_flag=1001015010_,['毛不易的子陌'],?评论,?赞,2018-09-03 14:34,iPhone客户端,用毛毛开启新生活 2北京·北京工商大学（良乡校区）,1.0,False
34,索小蘑,id=1671073737&refer_flag=1001015010_,"['索小蘑', '微博会员']",?评论,?1,2018-09-02 06:31,,早！披星戴月的第三天！到啦！ 2北京·北京工商大学（良乡校区）,2.0,False
35,Anextraordinaryboy,id=2984175451&refer_flag=1001015010_,['Anextraordinaryboy'],?评论,?2,2018-09-03 08:34,前后2000万 OPPO R11,2北京·北京工商大学（良乡校区），在良乡的最后一年 2北京·北京工商大学（良乡校区）,0.0,False
36,减肥不成功不改名iii,id=5478344325&refer_flag=1001015010_,['减肥不成功不改名iii'],?评论,?1,2018-09-05 23:48,,"@项西西儿：其实我也是很羡慕别的小女生收到花   收到唇膏 收到各种各样的惊喜    我嘴上说 反正我都买得起 但还是偷偷羡慕过   所以希望你啊  拜托拜托 送花给我   偷偷准备热门色号的唇膏给我 摸摸我的头   天冷的时候把我的手放在你的口袋里   俗气而又热烈的喜欢我"" 2北京·北京工商大学（良乡校区）",0.0,False
37,Anniwe,id=2352103783&refer_flag=1001015010_,['Anniwe'],? 2,?赞,2018-08-27 17:38,荣耀9 美得有声有色,还是北京宾馆贴心，还好不是那么贵，一百多点。 2北京·北京工商大学（良乡校区）,3.0,False
38,詹姆斯的迷妹呀,id=3451258562&refer_flag=1001015010_,"['詹姆斯的迷妹呀', '微博问答答主']",? 5,?4,2018-09-02 15:15,,"累了一天
收工
欢迎你们 2北京·北京工商大学（良乡校区）",2.0,False
39,KleineRose,id=6480001482&refer_flag=1001015010_,"['KleineRose', '微博问答答主']",?评论,?赞,2018-09-06 17:46,,@蔡徐坤 我在#中国音乐公告牌#应援能量榜为你加能量，助力你燃炸舞台，成为最强打歌音乐人！ O音乐公告牌加油能量榜 2北京·北京工商大学（良乡校区）,0.0,False
40,KleineRose,id=6480001482&refer_flag=1001015010_,"['KleineRose', '微博问答答主']",?评论,?赞,2018-09-06 17:44,,@蔡徐坤 我在#中国音乐公告牌#应援能量榜为你加能量，助力你燃炸舞台，成为最强打歌音乐人！ O音乐公告牌加油能量榜 2北京·北京工商大学（良乡校区）,0.0,False
41,我超酷啊嘻,id=6099329093&refer_flag=1001015010_,"['我超酷啊嘻', '熊猫守护者']",?评论,?1,2018-09-03 21:56,,分享图片 2北京·北京工商大学（良乡校区）,2.0,False
0,我超酷啊嘻,id=6099329093&refer_flag=1001015010_,"['我超酷啊嘻', '熊猫守护者']",?评论,?1,2018-09-03 21:56,,分享图片 2北京·北京工商大学（良乡校区）,2.0,False
1,天使彦Health,id=5172626034&refer_flag=1001015010_,['天使彦Health'],?评论,?8,2018-09-04 18:29,前后2000万 OPPO R11,?? 2北京·北京工商大学（良乡校区）,1.0,False
2,hhw和yzx今天吃什么,id=6585223956&refer_flag=1001015010_,['hhw和yzx今天吃什么'],? 3,?赞,2018-09-06 15:48,,"希望hhw和yzx都能天天开心
放开吃肉 2北京·北京工商大学（良乡校区）",1.0,False
3,N-王一诺-N,id=5506539997&refer_flag=1001015010_,"['N-王一诺-N', '微博会员', '熊猫守护者']",?评论,?1,2018-09-06 11:58,,开学以后一天比一天疲惫? 2北京·北京工商大学（良乡校区）,0.0,False
4,耳東陳cc-,id=3994051140&refer_flag=1001015010_,"['耳東陳cc-', '微博会员']",?评论,?9,2018-09-06 11:13,iPhone 6s Plus,我妈太可爱了吧 2北京·北京工商大学（良乡校区）,1.0,False
5,AaronH_37,id=6288033565&refer_flag=1001015010_,"['AaronH_37', '微博会员']",? 9,?8,2018-09-06 09:14,iPhone 7 Plus,开学第一周也太累了吧 2北京·北京工商大学（良乡校区）,1.0,False
6,可爱的帕帕,id=6439193814&refer_flag=1001015010_,['可爱的帕帕'],?评论,?10,2018-08-28 14:17,iPhone X,嘻嘻 同步一下啦 2北京·北京工商大学（良乡校区）,4.0,False
7,大头-Victoria,id=2201570895&refer_flag=1001015010_,['大头-Victoria'],?评论,?7,2018-09-03 17:27,,新学期的油腻 2北京·北京工商大学（良乡校区）,2.0,False
8,雪后晴水中青,id=3252103887&refer_flag=1001015010_,"['雪后晴水中青', '', '熊猫守护者']",? 3,?赞,2018-09-04 08:21,,2北京·北京工商大学（良乡校区）,1.0,False
9,Itswxc,id=3830220064&refer_flag=1001015010_,"['Itswxc', '微博会员', '熊猫守护者']",? 5,?11,2018-09-01 13:38,,开学第一个月不回家 2北京·北京工商大学（良乡校区）,1.0,False
10,ARChenn-成,id=6096029711&refer_flag=1001015010_,"['ARChenn-成', '熊猫守护者']",? 1,?10,2018-09-01 12:46,前后2000万 OPPO R11,肥仔来一波镜子照骗? 2北京·北京工商大学（良乡校区）,2.0,False
11,王越言,id=2562494775&refer_flag=1001015010_,"['王越言', '微博会员']",? 3,?9,2018-09-02 18:17,,开学啦 2北京·北京工商大学（良乡校区）,1.0,False
12,karma刘源,id=1036101065&refer_flag=1001015010_,"['karma刘源', '', '微博问答答主']",?评论,?赞,2018-09-01 11:49,坚果手机 Pro 2,今天送外甥报道，二十年前的这个时候，我应该也是在办入校手续，年轻不在了呀   2北京·北京工商大学（良乡校区）,1.0,False
13,小青Cyan149,id=5286932965&refer_flag=1001015010_,['小青Cyan149'],?评论,?3,2018-09-02 10:50,vivo AI智慧拍照X21i,空距153公里，公交两小时四十分钟。异地，正式开始。 2北京·北京工商大学（良乡校区）,1.0,False
14,仰望夜空的小屋,id=1961064511&refer_flag=1001015010_,"['仰望夜空的小屋', '熊猫守护者']",? 4,?赞,2018-09-05 22:09,,我今天都经历了啥？！ 2北京·北京工商大学（良乡校区）,1.0,False
15,是王种瑶的小仙女啊,id=5639670234&refer_flag=1001015010_,['是王种瑶的小仙女啊'],?评论,?赞,2018-09-05 19:46,OPPO R9s Plus,"今天的云可真好看

?? 2北京·北京工商大学（良乡校区）",3.0,False
16,赵东傲__,id=5892684054&refer_flag=1001015010_,['赵东傲__'],?评论,?13,2018-08-26 00:47,,唯有你最得我意 也唯有你最不识抬举. 2北京·北京工商大学（良乡校区）,3.0,False
17,-今天很喜欢黑潮-,id=2625763645&refer_flag=1001015010_,"['-今天很喜欢黑潮-', '微博会员', '熊猫守护者']",?评论,?2,2018-09-04 21:20,,毫不做作 2北京·北京工商大学（良乡校区）,1.0,False
18,Aaa_Lqt,id=3270269404&refer_flag=1001015010_,['Aaa_Lqt'],?评论,?2,2018-08-31 20:09,,我不用你来告诉我香不香 2北京·北京工商大学（良乡校区）,1.0,False
19,张睿涵是我,id=1714190272&refer_flag=1001015010_,"['张睿涵是我', '微博会员']",?评论,?8,2018-09-03 23:20,iPhone 6s,分享图片 2北京·北京工商大学（良乡校区）,1.0,False
20,了不起的胡心安小姐,id=3316154553&refer_flag=1001015010_,"['了不起的胡心安小姐', '微博会员']",?评论,?2,2018-08-30 18:59,iPhone 8 Plus,分享图片 2北京·北京工商大学（良乡校区）,4.0,False
21,哦呵呵呵呵恩,id=2601831827&refer_flag=1001015010_,"['哦呵呵呵呵恩', '熊猫守护者']",? 3,?1,2018-09-01 00:01,HUAWEI nova 2s,"？为什么周五十二点熄灯？
昨天不是到两点才熄灯吗？
？？？？周末不给耍鸭？ 2北京·北京工商大学（良乡校区）",1.0,False
22,摸鱼儿才是正经事,id=2656762792&refer_flag=1001015010_,['摸鱼儿才是正经事'],? 7,?6,2018-08-29 17:56,,调研女孩 2北京·北京工商大学（良乡校区）,2.0,False
23,哦呵呵呵呵恩,id=2601831827&refer_flag=1001015010_,"['哦呵呵呵呵恩', '熊猫守护者']",?评论,?3,2018-09-05 11:42,HUAWEI nova 2s,圆通一生黑了 2北京·北京工商大学（良乡校区）,0.0,False
24,武武武武武大远,id=6118752112&refer_flag=1001015010_,"['武武武武武大远', '微博会员', '熊猫守护者']",? 9,?赞,2018-09-05 11:11,,垃圾大学失去网恋资格。 2北京·北京工商大学（良乡校区）,1.0,False
25,我在雨里阳光给你-,id=3907745568&refer_flag=1001015010_,"['我在雨里阳光给你-', '熊猫守护者']",?评论,?2,2018-09-05 10:37,前后2000万 OPPO R11s,今天是坐车睡过站的一天. 2北京·北京工商大学（良乡校区）,0.0,False
26,谢廷杰emulative,id=5896329076&refer_flag=1001015010_,"['谢廷杰emulative', '微博会员']",? 2,?12,2018-09-02 19:47,前后2000万 OPPO R11,一起加油吧 2北京·北京工商大学（良乡校区）,2.0,False
27,柒YUE穆,id=2350467161&refer_flag=1001015010_,['柒YUE穆'],?评论,?2,2018-08-25 19:58,,欣赏图一有亮点。 2北京·北京工商大学（良乡校区）,3.0,False
28,洋洋洋的不平凡,id=6161163192&refer_flag=1001015010_,['洋洋洋的不平凡'],?评论,?1,2018-08-27 23:10,,分享视频 2北京·北京工商大学（良乡校区） L洋洋洋的不平凡的微博视频,0.0,True
29,CCChaoyue,id=6107101829&refer_flag=1001015010_,['CCChaoyue'],?评论,?7,2018-09-02 19:19,荣耀9青春版 全屏四摄,BTBUer#北京工商大学##btbuer开学季# 2北京·北京工商大学（良乡校区）,2.0,False
30,辰光二心,id=6576615803&refer_flag=1001015010_,['辰光二心'],?评论,?3,2018-09-03 06:27,,请多多指教 2北京·北京工商大学（良乡校区）,1.0,False
31,流水汩汩蛐蛐有趣,id=1861605574&refer_flag=1001015010_,"['流水汩汩蛐蛐有趣', '']",?评论,?赞,2018-09-02 11:33,HUAWEI P10 Plus,新学期 2北京·北京工商大学（良乡校区）,2.0,False
32,杜婉晴__,id=5702297120&refer_flag=1001015010_,['杜婉晴__'],? 1,?7,2018-09-02 10:08,前后2000万 OPPO R11s,#心动的信号# 2北京·北京工商大学（良乡校区）,2.0,False
33,无糖的Chen,id=3698610575&refer_flag=1001015010_,['无糖的Chen'],?评论,?2,2018-09-04 22:36,,终于发现少数民族的优势了，回民餐厅真他妈好，人少便宜少油没肥肉 2北京·北京工商大学（良乡校区）,0.0,False
34,瞞誠,id=5767761926&refer_flag=1001015010_,['瞞誠'],?评论,?4,2018-09-04 22:18,,"这一天真是...累...啊
刚到宿舍就躺在床上不想起来了? 2北京·北京工商大学（良乡校区）",0.0,False
35,李小白独此一家,id=6505214115&refer_flag=1001015010_,"['李小白独此一家', '熊猫守护者']",?评论,?赞,2018-09-04 21:18,OPPO R9 Plus,#晋江声明#请先去查明真相，还那些受了委屈的人一个公道。 2北京·北京工商大学（良乡校区）,0.0,False
36,我不想洗头_,id=3851615784&refer_flag=1001015010_,"['我不想洗头_', '微博会员']",?评论,?1,2018-09-04 20:41,Samsung Galaxy S8+,呵 女人 2北京·北京工商大学（良乡校区）,0.0,False
37,_MaX1Rrrr,id=1784385151&refer_flag=1001015010_,"['_MaX1Rrrr', '微博会员']",?评论,?23,2018-09-01 20:05,,开学快乐 2北京·北京工商大学（良乡校区）,2.0,False
38,AaronH_37,id=6288033565&refer_flag=1001015010_,"['AaronH_37', '微博会员']",?评论,?12,2018-08-30 17:29,iPhone 7 Plus,"今天的天空
是破碎的北极冰 2北京·北京工商大学（良乡校区）",1.0,False
39,小半uu,id=6064623977&refer_flag=1001015010_,"['小半uu', '熊猫守护者']",?评论,?4,2018-09-04 19:49,OPPO智能手机,"香蜜真的好好看啊
凤凰和小鱼仙倌也好帅啊 2北京·北京工商大学（良乡校区）",1.0,False
40,瞞誠,id=5767761926&refer_flag=1001015010_,['瞞誠'],? 4,?3,2018-09-04 10:06,,终于遇到熟人了??? 2北京·北京工商大学（良乡校区）,0.0,False
