,name,user_card,titles,comment_num,comment_num,time,device,text,pic_num,video
39,易烊千玺的美鹤儿,id=3299137551&refer_flag=1001015010_,['易烊千玺的美鹤儿'],?评论,?2,2018-07-24 17:20,OPPO智能手机,雨后??? 2北京·北京工商大学嘉华学院,4.0,False
40,爱吃无花果的羊,id=5240301868&refer_flag=1001015010_,['爱吃无花果的羊'],? 2,?2,2018-07-24 16:31,前置双摄vivo X9sPlus,我羡慕了 2北京·北京工商大学嘉华学院,2.0,False
41,aoeix,id=5037212815&refer_flag=1001015010_,"['aoeix', '微博会员']",?评论,?8,2018-04-17 21:09,HUAWEI Mate 10,英国 2北京·北京工商大学嘉华学院,9.0,False
42,ywj阿,id=2815100450&refer_flag=1001015010_,['ywj阿'],? 5,?2,2018-06-10 00:15,,了解一下 2北京·北京工商大学嘉华学院,4.0,False
0,你居然不夸我萌,id=2278749604&refer_flag=1001015010_,['你居然不夸我萌'],? 4,?2,2018-05-07 21:23,,小奶蛙(人 ?????)??? 2北京·北京工商大学嘉华学院,2.0,False
1,Yyyyoja,id=3041908112&refer_flag=1001015010_,['Yyyyoja'],? 2,?14,2018-06-21 10:34,,分享图片 2北京·北京工商大学嘉华学院,3.0,False
2,王涵王涵王涵Wh,id=2811974913&refer_flag=1001015010_,"['王涵王涵王涵Wh', '微博会员', '熊猫守护者']",?评论,?1,2018-05-21 11:23,,扎心 2北京·北京工商大学嘉华学院 L王涵王涵王涵Wh的秒拍视频,0.0,True
3,S先生巛,id=2647965704&refer_flag=1001015010_,"['S先生巛', '微博会员', '熊猫守护者']",?评论,?3,2018-06-19 15:27,iPhone 8 Plus,愿怀揣梦想的你们都能走向更大的舞台 2北京·北京工商大学嘉华学院,2.0,False
4,唯桑与梓Richard_An,id=3561901974&refer_flag=1001015010_,['唯桑与梓Richard_An'],? 1,?2,2018-05-04 12:55,,"路遇嘉华小霸王（大橘）
     ?：快点留下小鱼干，不然不给你过去 2北京·北京工商大学嘉华学院",1.0,False
5,bin彬哒,id=3967182721&refer_flag=1001015010_,['bin彬哒'],? 1,?3,2018-06-12 18:52,,为自己的智商堪忧 2北京·北京工商大学嘉华学院,1.0,False
6,Naive鹹魚,id=2277393345&refer_flag=1001015010_,"['Naive鹹魚', '']",? 7,?3,2018-07-12 22:46,小米6 拍人更美,军事化管理还行 2北京·北京工商大学嘉华学院,2.0,False
7,Eating大人,id=3484540975&refer_flag=1001015010_,"['Eating大人', '微博会员', '熊猫守护者']",? 2,?7,2018-03-07 15:46,iPhone 7,“call me by your name” 2北京·北京工商大学嘉华学院 LEating大人的秒拍视频,0.0,False
8,温暖的温H,id=5665086626&refer_flag=1001015010_,['温暖的温H'],?评论,?7,2018-06-05 17:32,努比亚Z17 无边双摄,"雷锋连.
足迹. 2北京·北京工商大学嘉华学院",1.0,False
9,yAprily_,id=3187174050&refer_flag=1001015010_,['yAprily_'],?评论,?2,2018-05-15 11:37,,"#嘉华的毕业季·我们的毕业墙#
@北京工商大学嘉华学院校团委 2北京·北京工商大学嘉华学院",1.0,False
10,一个冯子怡__,id=6311585086&refer_flag=1001015010_,['一个冯子怡__'],? 5,?1,2018-06-09 17:45,,小姐姐们加油哦#首都高校瑜伽比赛# 2北京·北京工商大学嘉华学院,3.0,False
11,任婧说她不知道,id=3309539381&refer_flag=1001015010_,['任婧说她不知道'],? 1,?4,2018-05-17 14:16,,舍不得毕业 2北京·北京工商大学嘉华学院,2.0,False
12,凯撒大帝哥,id=1421110981&refer_flag=1001015010_,['凯撒大帝哥'],?评论,?2,2018-07-17 11:26,,"1. 每一位爸妈都贪心，都想给儿女赚来整个世界。
2. 残酷的是，很多家长在为孩子提供最基本的生活及需要时，就已经耗费了几乎所有的时间和精力。
3. 有必要为了孩子这么拼吗？每一颗父母心，都是要为孩子做点什么才安稳。
4. 为人父母的，哪一个不是为了所爱之人的岁月静好，宁愿背着如山的责任负重前 ...展开全文c",0.0,False
13,L-yyyy要早睡,id=5619089115&refer_flag=1001015010_,['L-yyyy要早睡'],?评论,?6,2018-04-12 08:38,,? 2北京·北京工商大学嘉华学院,9.0,False
14,云野野野,id=5822394135&refer_flag=1001015010_,"['云野野野', '微博会员']",?评论,?赞,2018-06-24 04:01,,之前都是表演，最后一脚才是实力！深夜我抑制不住想要呐喊！NB！?????? 2北京·北京工商大学嘉华学院,1.0,False
15,Weirdo怪R,id=3183759374&refer_flag=1001015010_,"['Weirdo怪R', '熊猫守护者']",?评论,?9,2018-05-11 20:30,华为P9手机摄影再突破,@贫僧法号乿来 2北京·北京工商大学嘉华学院,3.0,False
16,你的猫WangQy,id=5165643316&refer_flag=1001015010_,['你的猫WangQy'],?评论,?19,2018-05-05 19:25,,周六 2北京·北京工商大学嘉华学院,2.0,False
17,许天嘉小朋友,id=2367482931&refer_flag=1001015010_,"['许天嘉小朋友', '熊猫守护者']",? 1,?3,2018-06-04 02:37,,双子座生日快乐? 2北京·北京工商大学嘉华学院,1.0,False
18,JTY想在路上遇到你,id=1615437771&refer_flag=1001015010_,"['JTY想在路上遇到你', '微博会员', '熊猫守护者']",? 1,?2,2018-03-26 15:29,,塑料姐妹情 永远不分家 2北京·北京工商大学嘉华学院 LJTY想每个人都善良的秒拍视频,0.0,True
19,寂寞笙歌凉__,id=5737176950&refer_flag=1001015010_,['寂寞笙歌凉__'],? 5,?4,2018-05-25 11:51,,成长？ 2北京·北京工商大学嘉华学院,1.0,False
20,我有毒吧谁有解药,id=3560929542&refer_flag=1001015010_,['我有毒吧谁有解药'],?评论,?3,2018-03-27 07:47,前置双摄vivo X9,没看到?太阳，倒是看到了吃的那么胖的小黄，本来起的挺早的，结果学校的网给我倒了半天乱迟到十分钟，，等一下补回放@考虫四六级  @口译Allen老师 2北京·北京工商大学嘉华学院,6.0,False
21,沿途不枉为少年3,id=5672506253&refer_flag=1001015010_,['沿途不枉为少年3'],?评论,?赞,2018-06-23 17:23,OPPO R9s,"#夏季物语# 哪里有彩虹告诉我~
少说多做，行动起来
做人呢最重要的是开心，心态一定要好
1读好书.练口语
2十二点前一定睡
3爱护自己的胃   2北京·北京工商大学嘉华学院",1.0,False
22,热带鱼与威士忌1997丶,id=5556383824&refer_flag=1001015010_,"['热带鱼与威士忌1997丶', '微博会员', '熊猫守护者']",?评论,?赞,2018-05-29 23:22,,2北京·北京工商大学嘉华学院 L热带鱼与威士忌1997丶的秒拍视频,0.0,False
23,请叫我棒棒-,id=5872412612&refer_flag=1001015010_,['请叫我棒棒-'],?评论,?1,2018-06-08 00:29,,会不会是我被鬼迷心窍了K讲真的 2北京·北京工商大学嘉华学院,1.0,False
24,Mojiboo,id=3186106852&refer_flag=1001015010_,['Mojiboo'],? 3,?2,2018-05-02 12:33,,本仙女要施法了? 2北京·北京工商大学嘉华学院,1.0,False
25,糕点儿,id=5352203792&refer_flag=1001015010_,"['糕点儿', '微博会员']",? 5,?9,2018-01-10 13:51,,"#Cool Girls#

图一至图六
Photographer From：@Miley郭白水
MakeUp also from：@Miley郭白水

后期自己随便搞了下...展开全文c",9.0,False
26,SoNG噔噔噔,id=6271120077&refer_flag=1001015010_,"['SoNG噔噔噔', '熊猫守护者']",?评论,?1,2018-03-30 22:36,,出售一个?，没对象，大家可以认领哈哈哈哈哈哈哈2北京·北京工商大学嘉华学院 2北京·北京工商大学嘉华学院,2.0,False
27,姜懿轩-,id=5955656204&refer_flag=1001015010_,"['姜懿轩-', '微博会员']",?评论,?6,2018-05-20 22:09,,及时行乐 2北京·北京工商大学嘉华学院,1.0,False
28,JiangsixsixSIX,id=3636812953&refer_flag=1001015010_,"['JiangsixsixSIX', '微博会员']",? 3,?5,2018-05-07 23:58,,这里的天 2北京·北京工商大学嘉华学院,2.0,False
29,两毛半归来,id=5675238810&refer_flag=1001015010_,['两毛半归来'],?评论,?赞,2018-07-19 06:25,,不努力，不上进，不自律，才是负能量的源泉 2北京·北京工商大学嘉华学院,0.0,False
30,妞妞的姐姐喔,id=6180414208&refer_flag=1001015010_,['妞妞的姐姐喔'],? 3,?4,2018-05-29 22:38,iPhone 7 Plus,妞妞我好想你，回家就给你理发！发型我都选好了！ 2北京·北京工商大学嘉华学院,3.0,False
31,凯撒大帝哥,id=1421110981&refer_flag=1001015010_,['凯撒大帝哥'],? 1,?赞,2018-07-17 17:12,,"“谨慎能捕千秋蝉,小心驶得万年船。” —— 庄子语录 2北京·北京工商大学嘉华学院",3.0,False
32,_太猖狂,id=3022121424&refer_flag=1001015010_,"['_太猖狂', '微博会员', '熊猫守护者']",? 1,?8,2018-05-08 22:07,,2北京·北京工商大学嘉华学院,2.0,False
33,新时代的犯二青年,id=2699029324&refer_flag=1001015010_,"['新时代的犯二青年', '微博会员', '熊猫守护者']",? 2,?赞,2018-05-12 19:26,iPhone X,"四月飞雪
五月下冰雹
可以说非常奶思！！ 2北京·北京工商大学嘉华学院",1.0,False
34,予安公子,id=3914617991&refer_flag=1001015010_,"['予安公子', '微博会员']",?评论,?1,2018-07-18 13:38,iPhone 6s,水吉可可 2北京·北京工商大学嘉华学院,1.0,False
35,MBY234,id=5082337708&refer_flag=1001015010_,"['MBY234', '熊猫守护者']",?评论,?赞,2018-07-18 12:29,魅蓝 E2,天若有情天亦老，为ta打榜好不好？ 我在#亚洲新歌榜#为@毛不易 的新歌K平凡的一天-毛不易 打榜！听说MV也能参与打榜哦~ 2北京·北京工商大学嘉华学院,0.0,False
36,哦天那怎么会这样,id=5638736609&refer_flag=1001015010_,['哦天那怎么会这样'],? 3,?5,2018-05-16 10:33,,? 2北京·北京工商大学嘉华学院,3.0,False
37,你的猫WangQy,id=5165643316&refer_flag=1001015010_,['你的猫WangQy'],? 1,?15,2018-04-18 20:04,,每天都这么多课 2北京·北京工商大学嘉华学院,3.0,False
38,ML2On,id=6048115390&refer_flag=1001015010_,"['ML2On', '微博会员']",?评论,?3,2018-06-30 19:08,,? ? ? 2北京·北京工商大学嘉华学院,4.0,False
39,大嘴巴杨荣,id=2812820144&refer_flag=1001015010_,['大嘴巴杨荣'],?评论,?1,2018-06-09 11:04,又轻又薄的小米5c,请假回趟家容易吗？ 2北京·北京工商大学嘉华学院,1.0,False
40,Tracy周天洋,id=2441803074&refer_flag=1001015010_,"['Tracy周天洋', '微博会员']",?评论,?13,2018-06-08 20:42,iPhone 7 Plus,吧唧一口?? 2北京·北京工商大学嘉华学院,2.0,False
41,蛋啊叉-,id=3273915831&refer_flag=1001015010_,"['蛋啊叉-', '微博会员']",? 5,?13,2018-05-24 17:06,,希望能变成个小仙女 2北京·北京工商大学嘉华学院,2.0,False
42,Eating大人,id=3484540975&refer_flag=1001015010_,"['Eating大人', '微博会员', '熊猫守护者']",? 2,?18,2017-11-12 11:21,iPhone 7,"喜欢你的感觉 就是想把柚子最甜的部分给你
奶油蛋糕上的小樱桃给你 秋天的最后一片枫叶也给你 美好的东西都应该是合衬你的

出镜：@超级萌萌萌小六岁
摄影：eating 2北京·北京工商大学嘉华学院",9.0,False
0,南柯_Nanco,id=3288141373&refer_flag=1001015010_,"['南柯_Nanco', '微博会员']",?评论,?1,2018-02-27 09:12,荣耀9 美得有声有色,北京公交通州区宋庄镇前夏邢各庄808路809路公交站牌倒了。已经被好心路人扶起，请有关部门尽快处理，以免再次倒下砸伤路人！@北京公交集团 2北京·北京工商大学嘉华学院,2.0,False
1,Eating大人,id=3484540975&refer_flag=1001015010_,"['Eating大人', '微博会员', '熊猫守护者']",? 12,?22,2018-03-04 21:35,iPhone 7,人生第一次自己染毛竣工了 2北京·北京工商大学嘉华学院,1.0,False
2,王涵王涵王涵Wh,id=2811974913&refer_flag=1001015010_,"['王涵王涵王涵Wh', '微博会员', '熊猫守护者']",?评论,?2,2018-05-25 17:44,,分享图片 2北京·北京工商大学嘉华学院,2.0,False
3,ML2On,id=6048115390&refer_flag=1001015010_,"['ML2On', '微博会员']",?评论,?4,2018-05-24 13:46,vivo X21屏幕指纹手机,夏天到了，想染头发了 2北京·北京工商大学嘉华学院,1.0,False
4,珊珊871110,id=2118386101&refer_flag=1001015010_,['珊珊871110'],?评论,?赞,2018-07-17 12:39,,以后吃饭不用愁了学校食堂对外开放了！ 2北京·北京工商大学嘉华学院,0.0,False
5,我们什么时候砍灭霸,id=5417612791&refer_flag=1001015010_,['我们什么时候砍灭霸'],?评论,?赞,2018-07-17 09:36,,中国的现状让我很想出国 尽管有很多很好的人但是这个制度让我恐惧 2北京·北京工商大学嘉华学院,0.0,False
6,南宇i,id=5932564794&refer_flag=1001015010_,"['南宇i', '微博会员', '熊猫守护者']",?评论,?赞,2018-05-29 19:27,iPhone X,此刻，很想现在小桥上，看云烟成雨。 2北京·北京工商大学嘉华学院,1.0,False
7,姜懿轩-,id=5955656204&refer_flag=1001015010_,"['姜懿轩-', '微博会员']",? 7,?8,2018-05-07 19:52,,? 2北京·北京工商大学嘉华学院,1.0,False
8,Lee李莹啊_,id=5651468976&refer_flag=1001015010_,"['Lee李莹啊_', '微博会员']",? 1,?6,2018-05-22 14:14,iPhone 7 Plus,#冒个泡# 笑到停不下来 2北京·北京工商大学嘉华学院,5.0,False
9,夹击妹抖qs,id=2486902817&refer_flag=1001015010_,['夹击妹抖qs'],? 4,?赞,2018-07-16 14:16,小米6 拍人更美,上课睡着了，梦见自己在报数，结果就是上课说梦话突然迷迷糊糊喊出来一个3 2北京·北京工商大学嘉华学院,0.0,False
10,大不羁胡,id=5239194983&refer_flag=1001015010_,"['大不羁胡', '微博会员']",? 7,?7,2018-01-07 00:26,三星GALAXY Note 4,"莫名其妙
感觉真好
2北京·北京工商大学嘉华学院",3.0,False
11,阳无恙,id=3923714451&refer_flag=1001015010_,['阳无恙'],?评论,?7,2018-03-04 12:25,,"各奔东西
也只是两只手的距离 2北京·北京工商大学嘉华学院",1.0,False
12,北京工商大学嘉华学院学生会,id=6358373451&refer_flag=1001015010_,['北京工商大学嘉华学院学生会'],?评论,?赞,2017-12-28 18:37,华为Mate 9保时捷设计,新街口棒棒的！！牛逼@北京工商大学嘉华学院 2北京·北京工商大学嘉华学院,3.0,False
13,FF三月不减肥四月徒伤悲,id=2214209691&refer_flag=1001015010_,"['FF三月不减肥四月徒伤悲', '']",? 2,?2,2018-03-17 13:30,,看这才是青春呢 2北京·北京工商大学嘉华学院,4.0,False
14,揪心的wan笑,id=5574531529&refer_flag=1001015010_,['揪心的wan笑'],?评论,?赞,2018-03-28 17:22,前置双摄vivo X9sPlus,嗯貌似只能放9张了 2北京·北京工商大学嘉华学院,9.0,False
15,_太猖狂,id=3022121424&refer_flag=1001015010_,"['_太猖狂', '微博会员', '熊猫守护者']",? 9,?18,2017-03-14 16:20,,"为了图1??我们抱成了图2??的样子
从学校出发去大运河森林公园的316的春游?
话说其实我是个不会骑车的?
怎么着也算是跟你们学会了骑车棒棒哒? 2北京·北京工商大学嘉华学院",9.0,False
16,Weirdo怪R,id=3183759374&refer_flag=1001015010_,"['Weirdo怪R', '熊猫守护者']",?评论,?5,2018-05-20 13:26,华为P9手机摄影再突破,"谢谢宝

          962464

                       @贫僧法号乿来 2北京·北京工商大学嘉华学院",2.0,False
17,ML2On,id=6048115390&refer_flag=1001015010_,"['ML2On', '微博会员']",? 2,?1,2018-05-26 21:01,,?? 2北京·北京工商大学嘉华学院,3.0,False
18,小露水吖,id=1843219165&refer_flag=1001015010_,"['小露水吖', '微博会员']",? 8,?5,2018-03-07 13:16,,CHUNLICHIFAN CO.，LTD BEIJING 2北京·北京工商大学嘉华学院,9.0,False
19,Scarlett·佳,id=3191021344&refer_flag=1001015010_,"['Scarlett·佳', '熊猫守护者']",? 2,?2,2018-05-16 19:00,,嗨皮～秋咪～ 2北京·北京工商大学嘉华学院,9.0,False
20,糕点儿,id=5352203792&refer_flag=1001015010_,"['糕点儿', '微博会员']",? 5,?7,2018-01-04 00:13,,"K你不懂-姜智贤;BrotherSu

Photographer From：me.
Model From：@伍月陆先生
场地：静默咖啡Silence Coffee
                 ——北京唯一一家没有音乐的咖啡馆
O网页链接...展开全文c",9.0,False
21,姜懿轩-,id=5955656204&refer_flag=1001015010_,"['姜懿轩-', '微博会员']",? 3,?4,2018-05-13 18:02,,? 2北京·北京工商大学嘉华学院,1.0,False
22,你居然不夸我萌,id=2278749604&refer_flag=1001015010_,['你居然不夸我萌'],?评论,?赞,2018-05-10 17:02,,分享视频 2北京·北京工商大学嘉华学院 L你居然不夸我萌的秒拍视频,0.0,False
23,Artillery张,id=5499420433&refer_flag=1001015010_,"['Artillery张', '微博会员']",?评论,?6,2018-05-30 01:10,iPhone X,这是日常 2北京·北京工商大学嘉华学院,1.0,False
24,koalaxing,id=5350455704&refer_flag=1001015010_,['koalaxing'],?评论,?赞,2018-07-14 22:39,OPPO R15 梦镜版,想念奶茶 2北京·北京工商大学嘉华学院,0.0,False
25,马嘉辉-BGM,id=6166886554&refer_flag=1001015010_,"['马嘉辉-BGM', '微博会员']",? 1,?2,2018-04-25 15:22,iPhone 6s Plus,2北京·北京工商大学嘉华学院 L小阴鬼的秒拍视频,0.0,False
26,你的猫WangQy,id=5165643316&refer_flag=1001015010_,['你的猫WangQy'],? 8,?34,2017-09-17 09:57,iPhone 7 Plus,"喜欢我吗
喜欢就用你的小指头戳一下?
么么哒 2北京·北京工商大学嘉华学院",9.0,False
27,王涵王涵王涵Wh,id=2811974913&refer_flag=1001015010_,"['王涵王涵王涵Wh', '微博会员', '熊猫守护者']",?评论,?1,2018-06-21 20:43,,分享图片 2北京·北京工商大学嘉华学院,1.0,False
28,二十块的Dario_,id=3824839752&refer_flag=1001015010_,['二十块的Dario_'],?评论,?3,2018-04-02 18:16,,买车能打折吗枫哥@韩景枫51KING 2北京·北京工商大学嘉华学院,2.0,False
29,你的猫WangQy,id=5165643316&refer_flag=1001015010_,['你的猫WangQy'],? 11,?18,2018-01-09 09:31,,我的暖手宝呢 2北京·北京工商大学嘉华学院,6.0,False
30,烂俗情人,id=5031883585&refer_flag=1001015010_,['烂俗情人'],? 1,?3,2018-05-23 16:27,HUAWEI P20,做街上最靓的仔 看路上最正的妹 2北京·北京工商大学嘉华学院,1.0,False
31,姜懿轩-,id=5955656204&refer_flag=1001015010_,"['姜懿轩-', '微博会员']",? 2,?6,2018-05-09 19:41,,? 2北京·北京工商大学嘉华学院,1.0,False
32,糕点儿,id=5352203792&refer_flag=1001015010_,"['糕点儿', '微博会员']",? 8,?10,2017-12-31 00:24,,"暖冬，初见你.

#Please Don't Go-Joel Adams-专辑《Please Don&apos;t Go》#

Model from：小可爱本人 .
Photographer from：@设计师薛TTTT
...展开全文c",9.0,False
33,姜懿轩-,id=5955656204&refer_flag=1001015010_,"['姜懿轩-', '微博会员']",? 4,?5,2018-05-08 20:00,,?? 2北京·北京工商大学嘉华学院,1.0,False
34,Shoreline-,id=3926302307&refer_flag=1001015010_,['Shoreline-'],? 5,?10,2017-12-21 03:01,,最聪明的处世术是，既对世俗投以白眼，又与其同流合污 2北京·北京工商大学嘉华学院,4.0,False
35,我家有个狐仙小姐,id=1068495461&refer_flag=1001015010_,"['我家有个狐仙小姐', '微博会员']",?评论,?9,2018-04-29 15:57,,这么个好地方，我以前怎么没想到来呢！离我家走路只有十几分钟！ 2北京·北京工商大学嘉华学院,2.0,False
36,ywj阿,id=2815100450&refer_flag=1001015010_,['ywj阿'],?评论,?3,2018-07-01 00:56,,So baby have a good night 与你［天津］? 2北京·北京工商大学嘉华学院,9.0,False
37,Alano趙嘉,id=3975734648&refer_flag=1001015010_,['Alano趙嘉'],? 23,?60,2017-05-20 14:46,iPhone 6s Plus,太多的不舍但还是要走，再见大学，再见北京。 2北京·北京工商大学嘉华学院,8.0,False
38,Yyyyoja,id=3041908112&refer_flag=1001015010_,['Yyyyoja'],? 3,?12,2018-04-13 12:53,,大一dian 2北京·北京工商大学嘉华学院,1.0,False
39,米米123耶,id=1944002323&refer_flag=1001015010_,['米米123耶'],?评论,?赞,2018-07-12 16:31,,我能说没意思不满意吗？ 2北京·北京工商大学嘉华学院,0.0,False
40,小賈不是洋y,id=5316724308&refer_flag=1001015010_,"['小賈不是洋y', '微博会员']",?评论,?30,2018-05-01 01:01,,晚安咩@不好吃的梁哥哥 2北京·北京工商大学嘉华学院,2.0,False
41,两仪潇-,id=5132623694&refer_flag=1001015010_,"['两仪潇-', '微博会员']",? 4,?1,2018-05-15 15:13,,"时光很快
明年就轮到我们毕业了
还有好多学长学姐在国外念书都没有回来
缘分真的是个不可思议的东西
能让我们在这个广阔的世界里相遇
希望未来前辈们都顺顺利利的
祝好 2北京·北京工商大学嘉华学院",3.0,False
42,我有毒吧谁有解药,id=3560929542&refer_flag=1001015010_,['我有毒吧谁有解药'],?评论,?赞,2018-05-29 14:04,前置双摄vivo X9,求大神带 2北京·北京工商大学嘉华学院,3.0,False
43,Lee李莹啊_,id=5651468976&refer_flag=1001015010_,"['Lee李莹啊_', '微博会员']",? 1,?5,2018-05-22 10:22,iPhone 7 Plus,今天是pink猪猪女孩啊 2北京·北京工商大学嘉华学院,2.0,False
0,刘佳佳小朋友,id=3585724793&refer_flag=1001015010_,"['刘佳佳小朋友', '微博会员', '熊猫守护者']",? 3,?28,2017-09-24 20:49,iPhone 6s Plus,"你现在不喜欢我
过了这个村
我在下个村等你 2北京·北京工商大学嘉华学院",9.0,False
1,Curtain慧子,id=2602389865&refer_flag=1001015010_,['Curtain慧子'],? 3,?3,2018-03-13 18:37,,书都收到了，今年要努力@考虫考研萌酱 2北京·北京工商大学嘉华学院,1.0,False
2,然Rrrrrrr,id=3957146245&refer_flag=1001015010_,['然Rrrrrrr'],? 2,?赞,2018-06-29 13:29,,#六月再见# 2北京·北京工商大学嘉华学院,1.0,False
3,奶酪橘子Z,id=6072632207&refer_flag=1001015010_,['奶酪橘子Z'],?评论,?3,2018-06-08 22:25,OPPO超视野全面屏R15,Night 2北京·北京工商大学嘉华学院,2.0,False
4,啵啵u,id=5958326351&refer_flag=1001015010_,['啵啵u'],? 5,?13,2016-10-23 22:34,iPhone 7,今晚天气好好 要坚持哦 2北京·北京工商大学嘉华学院,3.0,False
5,Suzy_Yzy,id=3180760640&refer_flag=1001015010_,"['Suzy_Yzy', '微博会员']",?评论,?赞,2018-06-06 12:15,,"还有一个终于要熬出来
就等你赶紧结束了
总之你高考加油就对了?? ♀?
@always郡

（我要爆丑照 他考试完会不会殴打我/紧张） 2北京·北京工商大学嘉华学院",1.0,False
6,是魔法兄贵呀,id=5636897393&refer_flag=1001015010_,"['是魔法兄贵呀', '熊猫守护者']",?评论,?赞,2018-06-06 09:45,,"早
今天外面好凉快 2北京·北京工商大学嘉华学院",1.0,False
7,十五心怀宇宙,id=1067068413&refer_flag=1001015010_,"['十五心怀宇宙', '微博会员', '熊猫守护者']",? 38,?40,2016-05-26 21:10,小米手机4,北京工商大学嘉华学院魔豆 郭郭 摄影: @格格歆   2北京·北京工商大学嘉华学院,9.0,False
8,ML2On,id=6048115390&refer_flag=1001015010_,"['ML2On', '微博会员']",?评论,?2,2018-06-02 22:39,,fzl啦 2北京·北京工商大学嘉华学院,2.0,False
9,齐亚欢,id=3574518160&refer_flag=1001015010_,"['齐亚欢', '', '熊猫守护者']",?评论,?3,2018-05-26 08:34,iPhone 8 Plus,"愿有未来可期待，
亦有岁月可回首！ 2北京·北京工商大学嘉华学院",1.0,False
10,GuoXu童童童,id=6099995325&refer_flag=1001015010_,['GuoXu童童童'],? 1,?1,2018-05-14 00:00,前后2000万 OPPO R11,这种镜子最完美 2北京·北京工商大学嘉华学院,3.0,False
11,姜懿轩-,id=5955656204&refer_flag=1001015010_,"['姜懿轩-', '微博会员']",? 5,?2,2018-05-11 21:34,,? 2北京·北京工商大学嘉华学院,1.0,False
12,奥利V鸭,id=5628088097&refer_flag=1001015010_,"['奥利V鸭', '熊猫守护者']",?评论,?1,2018-03-26 10:48,,分享图片 2北京·北京工商大学嘉华学院,4.0,False
13,姜懿轩-,id=5955656204&refer_flag=1001015010_,"['姜懿轩-', '微博会员']",? 2,?2,2018-05-10 17:55,,? 2北京·北京工商大学嘉华学院,1.0,False
14,马上一米九,id=5513513781&refer_flag=1001015010_,['马上一米九'],?评论,?2,2018-01-12 20:47,华为Ascend Mate7,"啊哈哈哈哈哈哈哈哈嘿哈
宿舍断电以后没法给电脑充电
在设备间加班的时候加疯了
由此出现?
惊魂设备间 2北京·北京工商大学嘉华学院",6.0,False
15,热带鱼与威士忌1997丶,id=5556383824&refer_flag=1001015010_,"['热带鱼与威士忌1997丶', '微博会员', '熊猫守护者']",? 5,?4,2018-04-04 02:37,,2北京·北京工商大学嘉华学院 L热带鱼与威士忌1997丶的秒拍视频,0.0,True
16,東旭哥哥-,id=5942291782&refer_flag=1001015010_,"['東旭哥哥-', '熊猫守护者']",?评论,?1,2018-06-06 17:35,,外邊的風很大 孤獨的人總是晚回家[愛心] 2北京·北京工商大学嘉华学院,1.0,False
17,Supreme王征宇,id=2239106433&refer_flag=1001015010_,['Supreme王征宇'],?评论,?3,2018-04-29 13:08,,答辩海报！ 2北京·北京工商大学嘉华学院,1.0,False
18,呀妈呀_,id=3784421281&refer_flag=1001015010_,"['呀妈呀_', '微博会员']",? 9,?10,2018-04-01 21:45,,与铁铁的周末@Yiyyyge 2北京·北京工商大学嘉华学院,4.0,False
19,阳光橙320,id=6021398002&refer_flag=1001015010_,['阳光橙320'],? 6,?赞,2018-05-14 11:46,,夏天 2北京·北京工商大学嘉华学院,5.0,False
20,驰M驰,id=5038237010&refer_flag=1001015010_,"['驰M驰', '微博会员']",? 1,?3,2018-03-22 14:37,,分享图片 2北京·北京工商大学嘉华学院,7.0,False
21,北京工商大学嘉华学院,id=5078095827&refer_flag=1001015010_,"['北京工商大学嘉华学院', '']",? 1,?6,2017-12-28 20:41,三星 Galaxy S7 Edge,"#2018全球嘉华人大联欢#嘉华君也在现场~一起来偶遇吧~等待开奖的那一刻~
#嘉华学院诺贝尔奖校长马斯金新年祝福#随后会有马校长的新年祝福噢~一起期待吧~ 2北京·北京工商大学嘉华学院",4.0,False
22,-亲啊亲-,id=1845256183&refer_flag=1001015010_,"['-亲啊亲-', '熊猫守护者']",? 3,?7,2018-01-04 18:39,华为P9手机摄影再突破,好的坏的我们都收下吧  然后一声不响继续生活 2北京·北京工商大学嘉华学院,3.0,False
23,Tottoo--,id=3344409154&refer_flag=1001015010_,['Tottoo--'],? 4,?19,2017-11-03 21:17,,做人原则：不为别人而活  只为自己越活越精彩 2北京·北京工商大学嘉华学院,3.0,False
24,爱唠嗑的钉子,id=5598337873&refer_flag=1001015010_,['爱唠嗑的钉子'],? 11,?24,2017-06-01 03:56,iPhone 6s Plus,"很棒的厦门之行
   一次没有计划的旅行?? 厦门的五天真的很美??
     前行的路上碰上了专业上的前辈，聊了好多学到了好多，对未来有了更多的坚定。
      初到厦门的夜晚，没有太多，和好友在路边的小桌，三两佳肴，对酒当歌，畅谈彼此的乐事。愉快的夜晚就这么度过啦！
      第二天早晨坐车到了 ...展开全文c",9.0,False
25,王11k,id=3070636497&refer_flag=1001015010_,"['王11k', '微博会员']",? 4,?6,2018-05-29 21:29,,"王菊@创造101-esee王菊 菊姐的菊粉要做到4心
菊第一了我开心
菊掉名次我留心
菊出道了我关心
菊努力了我放心
加油加油加油！！！
#创造101##创造101王菊# 2北京·北京工商大学嘉华学院",1.0,False
26,丁Doraemon丁,id=6120281781&refer_flag=1001015010_,['丁Doraemon丁'],?评论,?1,2018-06-02 00:40,,开始喜欢你的直率，不拐弯抹角 2北京·北京工商大学嘉华学院,1.0,False
27,有备注不看名称了,id=2772255054&refer_flag=1001015010_,['有备注不看名称了'],?评论,?赞,2018-06-27 00:14,,睡不着真的烦 2北京·北京工商大学嘉华学院,1.0,False
